,Name,phenotype,reviewCount,topEffect,thc,subtitle
5434,"Zardde,Gold",Hybrid,1,,,
5435,"Plum,Dawg,Millionaire",Hybrid,1,,,
5436,"Apollo,13,Haze",Hybrid,1,Tingly,,
5437,"Purple,Snowman",Hybrid,1,,15.0,
5438,"Pie,95",Hybrid,1,Relaxed,,
5439,"Circus,Peanuts",Hybrid,1,,,
5440,Pulsar,Hybrid,1,Focused,,
5441,"Pepe,Le,Dank",Hybrid,1,,,
5442,"Ghost,Pebbles,95",Hybrid,1,Tingly,,
5443,"Rainbow,Mints",Indica,1,Sleepy,20.0,
5444,Alphadawg,Hybrid,1,Focused,,
5445,"Lemon,Pebblez",Hybrid,1,Talkative,,
5446,"Sorbet,#11",Hybrid,1,Relaxed,,
5447,"Koloa,Sunrise",Hybrid,1,,21.0,
5448,"hai,Fantasy",Hybrid,1,,,
5449,"Proper,PHO,Shatter",Indica,1,,,
5450,"Peach,Gum",on,1,Focused,21.0,
5451,"OG,Prince",on,1,Aroused,,
5452,"Melon,Sap",on,1,,24.0,
5453,"Lime,Drop",on,1,Giggly,22.0,
5454,"Lifted,OG",on,1,Tingly,24.0,
5455,"Lemon,G13",on,1,Aroused,17.0,
5456,Snownado,Hybrid,1,,,
5457,"Skunk,Valley,Haze",Hybrid,1,,,
5458,"Blue,Apricot",Hybrid,1,,,
5459,"Napali,Pink",on,1,Aroused,15.0,
5460,"Colorado,Chem,RBX3",Hybrid,1,,,
5461,"White,Moonshine",Indica,1,,,
5462,"Blanco,Berry,Kush",Hybrid,1,Aroused,,
5463,"White,Funk",Hybrid,1,,23.0,
5464,Alphadawg,Hybrid,1,Focused,,
5465,"Zardde,Gold",Hybrid,1,,,
5466,"Plum,Dawg,Millionaire",Hybrid,1,,,
5467,"Apollo,13,Haze",Hybrid,1,Tingly,,
5468,"Panzer,Kush",Hybrid,1,Relaxed,22.0,
5469,"Purple,Snowman",Hybrid,1,,15.0,
5470,"Pie,95",Hybrid,1,Relaxed,,
5471,"Circus,Peanuts",Hybrid,1,,,
5472,Pulsar,Hybrid,1,Focused,,
5473,"Pepe,Le,Dank",Hybrid,1,,,
5474,"Ghost,Pebbles,95",Hybrid,1,Tingly,,
5475,"Rainbow,Mints",Indica,1,Sleepy,20.0,
5476,"Hawaiian,Skunk,Face",Hybrid,1,,24.0,
5477,"Whitethorn,Rose",Hybrid,1,,,
5478,GMO-OG,Hybrid,1,,,
5479,"Sugar,Baby",Hybrid,1,,30.0,
5480,"Pineapple,Fruz",Sativa,1,,,
5481,Zlushiez,Hybrid,1,,,
5482,Malone,Hybrid,0,,32.0,
5483,"Flight,23",Hybrid,0,,34.0,
5484,"Purp,Terps",Indica,0,,25.0,
5485,Coquito,Hybrid,0,,,
5486,Riddlez,Hybrid,0,,,
5487,TriCross,Indica,0,,,Tricross
5488,"Crater,Kush",Hybrid,0,,22.0,
5489,"Eager,Beaver",Hybrid,0,,,
5490,"Night,Moves",Hybrid,0,,,
5491,"Vice,City",Hybrid,0,,19.0,
5492,"Honey,Roule",Hybrid,0,,,
5493,"Rainbow,Lava",Hybrid,0,,30.0,"Rainbow,Pie"
5494,"Ice,Cream,Sherbet",Hybrid,0,,,
5495,"Hammer,Cake",Hybrid,0,,20.0,
5496,"Capital,Haze",Sativa,0,,,
5497,"Pink,Mars",Hybrid,0,,,"Pink,Mars,Kush,,Pink,Mars,OG"
5498,"Alien,Tits",Hybrid,0,,,
5499,"West,Coast,Diesel",Sativa,0,,24.0,"West,Coast,Sour,Diesel,,Kerosene,Kush"
5500,"Aurora,Chem,Haze",Hybrid,0,,,
5501,"Greasy,Pink",Hybrid,0,,,
5502,"Orchard,Nectar",Hybrid,0,,,
5503,"Chong's,Chemdawg,Reserve",Hybrid,0,,,
5504,"Blackberry,Gary",Hybrid,0,,19.0,
5505,"Gravity,Apple",Hybrid,0,,,
5506,"Sapphire,Tsu",Sativa,0,,,
5507,"GovernMint,Oasis",Hybrid,0,,,
5508,"Purple,Strawberries",Indica,0,,,
5509,Maqui,Hybrid,0,,,"Maqui,Gelato"
5510,"Surf,Beast",Hybrid,0,,,
5511,"Laura,Charles",Hybrid,0,,,
5512,"Chem,Trails",Hybrid,0,,24.0,Chemtrails
5513,LSD-25,Hybrid,0,,,"LSD,#25"
5514,"Lemon,Dough",Hybrid,0,,,
5515,Garapples,Indica,0,,,
5516,"Blue,Tint",Hybrid,0,,,
5517,Atreyu,Hybrid,0,,,
5518,StarCab,Hybrid,0,,,"Star,Cab"
5519,"First,Fall",Sativa,0,,,
5520,Equanimity,Hybrid,0,,,
5521,"Diamond,Daze",Sativa,0,,23.0,
5522,"Thug,Life,#4",Hybrid,0,,18.0,"Thug,Life"
5523,"Eden's,Delight",Sativa,0,,,
5524,"CBD,Force,Vision",Hybrid,0,,,
5525,"Purple,Tahoe,OG",Hybrid,0,,,
5526,"Orange,Is,The,New,Black,Lime",Hybrid,0,,,OITNBL
5527,"East,Coast,Brunch",Hybrid,0,,,
5528,"Grandaddy,Bruce",Hybrid,0,,9.0,
5529,"Berry,Melon-o",Indica,0,,,
5530,"Bohemian,Soap",Hybrid,0,,,
5531,Anunnaki,Hybrid,0,,,
5532,"Easton's,Cut",Hybrid,0,,,
5533,"Cocoa,Duluce",Hybrid,0,,,
5534,"Alien,Fritter",Hybrid,0,,,
5535,"Double,Up,Mints",Hybrid,0,,29.0,"Double,Up,Mintz"
5536,Cherpaya,Hybrid,0,,,
5537,"White,Death",Hybrid,0,,,
5538,"Froot,by,the,Foot",Indica,0,,,
5539,"Aspen,Dreamz",Sativa,0,,,
5540,"Palisade,Poison",Sativa,0,,,
5541,"Colorado,Creamsicle",Sativa,0,,,
5542,"Powder,Daze",Sativa,0,,15.0,
5543,"5280,Gravy",Indica,0,,,
5544,"Capitol,Chillz",Indica,0,,,
5545,"Lemon,Margy",Hybrid,0,,22.0,
5546,PHOG,Sativa,0,,19.0,
5547,"Oregon,Bus,Pass",Hybrid,0,,,
5548,"MKJ,#5",Hybrid,0,,,
5549,Kalifornia,Hybrid,0,,15.0,
5550,"Cindy,Limone",Hybrid,0,,,
5551,"Jelly,Donutz",Hybrid,0,,,
5552,"Strawberry,Moon",Hybrid,0,,,
5553,"Breakfast,Bubba",Hybrid,0,,,
5554,"Cookie,King",Hybrid,0,,,
5555,"Desert,Snow",Hybrid,0,,,
5556,"Johnny,Chimpo",Hybrid,0,,,
5557,"Emerald,Haze",Hybrid,0,,20.0,
5558,"Thai,Coast",Hybrid,0,,,
5559,"Lime,Mojito",Hybrid,0,,,
5560,"Fire,Lady",Hybrid,0,,,
5561,"Hawaiian,Snowcone",Hybrid,0,,21.0,
5562,RS54,Hybrid,0,,,"Rainbow,Sherbert,#54,,Studio,54"
5563,"KC,Kush",Hybrid,0,,,"Kansas,City,Kush"
5564,"Pink,Jesus",Hybrid,0,,,
5565,Z-Technology,Hybrid,0,,,
5566,GG12,Hybrid,0,Aroused,22.0,"Gorilla,Glue,#12"
5567,"Lemon,Purple",Hybrid,0,,1.0,"Lemon,Purps"
5568,"Banana,Tart",Hybrid,0,,21.0,
5569,"OG,Critical",Hybrid,0,,,"Critical,OG"
5570,Melonwreck,Hybrid,0,,,
5571,"Key,Lime,Cookies",Hybrid,0,,,
5572,"Champagne,Wedding",Hybrid,0,,,
5573,"Long,Weekend",Sativa,0,,,
5574,"Juggernaut,Diesel",Hybrid,0,,,"Jugrnaut,Diesel"
5575,Chocoberry,Hybrid,0,,19.0,
5576,"Tiger,Berry",Hybrid,0,,17.0,
5577,"Twisted,Lime,OG",Hybrid,0,,,
5578,"Chrome,Diesel",Hybrid,0,,,
5579,Hanis,Hybrid,0,,,"Hanis,#1"
5580,"Modified,Kush",Hybrid,0,,19.0,
5581,"LA,Chomper",Hybrid,0,,,
5582,"Sunset,Magic",Hybrid,0,,,
5583,"Senor,Jack",Hybrid,0,,,"Señor,Jack"
5584,"Grape,Durban",Hybrid,0,,,"Grape,Durbz"
5585,Baldor,Hybrid,0,,,
5586,"Pickens,Mtn.,Purple",Hybrid,0,,,"Pickens,Mountain,Purple"
5587,"Valley,Breeze",Indica,0,,,
5588,"Temple,Flo",Hybrid,0,,21.0,
5589,"Sedona,Kush",Hybrid,0,,,
5590,"Oregon,Skunk,Bud",Hybrid,0,,,OSB
5591,"Lemon,Diesel,Gorilla",Hybrid,0,,,
5592,"French,Laundry",Hybrid,0,,,
5593,Abula,Hybrid,0,,16.0,"Grandma,,Grandmother"
5594,"Sugar,Klingon",Hybrid,0,,,
5595,"Lyon,King",Sativa,0,,,"Lion,King"
5596,"Black,Joy",Hybrid,0,,,BlackJoy
5597,"Witty,OG,Kush",Hybrid,0,,20.0,WittyOGKush
5598,"December,Nights,OG",Hybrid,0,,,DecemberNightsOG
5599,"First,Lady,of,the,West,Coast,Kush",Hybrid,0,,,FlotwcKush
5600,"Llama-nator,OG",Hybrid,0,,,"Llamanator,OG"
5601,"Oregon,Bus,Pass",Hybrid,0,,,
5602,"MKJ,#5",Hybrid,0,,,
5603,Kalifornia,Hybrid,0,,15.0,
5604,BHU,Hybrid,0,,26.0,
5605,"#9,Blackberry",Hybrid,0,,14.0,"Blackberry,#9"
5606,"Kush,Crepes",Hybrid,0,,,
5607,"BC,King,Haze",Hybrid,0,,,"British,Columbia,King,Haze"
5608,"Lemon,Purple",Hybrid,0,,1.0,"Lemon,Purps"
5609,"Dosi,Crasher",Hybrid,0,,,
5610,"Kandahar,Afghan",Hybrid,0,,,
5611,"Banana,Tart",Hybrid,0,,21.0,
5612,"OG,Critical",Hybrid,0,,,"Critical,OG"
5613,"Bagota,Berry",Hybrid,0,,,
5614,"Purple,SFV",Hybrid,0,,,"Purple,San,Fernando,Valley"
5615,"Guava,Kai",Hybrid,0,,,
5616,Melonwreck,Hybrid,0,,,
5617,Gridlock,Indica,0,,16.0,
5618,"Key,Lime,Cookies",Hybrid,0,,,
5619,"Champagne,Wedding",Hybrid,0,,,
5620,"Long,Weekend",Sativa,0,,,
5621,"Juggernaut,Diesel",Hybrid,0,,,"Jugrnaut,Diesel"
5622,Chocoberry,Hybrid,0,,19.0,
5623,"Tiger,Berry",Hybrid,0,,17.0,
5624,"Twisted,Lime,OG",Hybrid,0,,,
5625,"Chrome,Diesel",Hybrid,0,,,
5626,Hanis,Hybrid,0,,,"Hanis,#1"
5627,"Swiss,Dream",Hybrid,0,,,
5628,"Poison,Glue",Hybrid,0,,,
5629,"31,Flavors",Hybrid,0,,,"Thirty-One,Flavors"
5630,"Sour,Headstash",Hybrid,0,,,
5631,"Silver,Jill",Hybrid,0,,,
5632,"Gello,Banana",Hybrid,0,,,
5633,"Purple,Lotus",Hybrid,0,,,
5634,"Mandarin,Glue",Hybrid,0,,13.0,
5635,"Pope,Von,Alien",Hybrid,0,,,"Pope,Von,Dank,,Pope"
5636,"Glory,Days",Hybrid,0,,21.0,"Glory,Daze"
5637,"Bubba,Fish",Hybrid,0,,21.0,MDK
5638,Firehouse,Hybrid,0,,20.0,"Firehouse,OG"
5639,"Buddha's,Dream",Hybrid,0,,,
5640,CCPP,on,0,,,
5641,AP13,on,0,,,
5642,14er,on,0,,,
5643,"The,Woo,2",Hybrid,0,,,
5644,"Cheshire,Fox",Hybrid,0,,,
5645,"Sweet,Valentine",Hybrid,0,,,
5646,"Camelback,OG",on,0,,,
5647,Melonata,on,0,,,
5648,"Jabba,OG",on,0,,,
5649,"Heist,OG",on,0,,,
5650,"Glue,#10",on,0,,21.0,
5651,"Glo,Dawg",on,0,,,
5652,"Fleek,OG",on,0,,,
5653,Fireweed,on,0,,18.0,
5654,"Chem,Ape",on,0,,,
5655,"Cru,Glue",on,0,,,
5656,Afganimal,on,0,,,
5657,Thailato,on,0,,,
5658,"SunRa,#3",on,0,,,
5659,"Sun,Sour",on,0,,,
5660,Squirr't,on,0,,12.0,
5661,"Spark,OG",on,0,,15.0,
5662,"Sour,Ray",on,0,,14.0,
5663,"Sour,Gas",on,0,,19.0,
5664,"Love,Triangle,#25",Hybrid,0,,,
5665,"Cosmic,Serpent,#10",Hybrid,0,,,
5666,"New,Berry,#6",Hybrid,0,,,
5667,"Monk,Juice",Hybrid,0,,,
5668,"Buku,Ghani",Hybrid,0,,,
5669,"Koko,Kush",on,0,,,
5670,Integrius,on,0,,13.0,
5671,Hoostagoo,on,0,,22.0,
5672,"Head,Jack",on,0,,,
5673,"Bunny,Hug",on,0,,,
5674,"Blue,Bean",on,0,,18.0,
5675,"Dead,Bread",Hybrid,0,,16.0,
5676,"95,Silver,Haze",Hybrid,0,,26.0,
5677,"OK,Ghani",Hybrid,0,,,
5678,"The,Y",Hybrid,0,,,
5679,"OGK,Berry",Hybrid,0,,15.0,
5680,"Private,Banana",Hybrid,0,,21.0,
5681,"Juicy,Lucy",on,0,,,
5682,"Jack,Jones",on,0,,18.0,
5683,"Hugo,Hindu",on,0,,,
5684,"Green,Drop",on,0,,18.0,
5685,"Grand,Blue",on,0,,16.0,
5686,Gelatoband,on,0,,,
5687,"Gaviota,OG",on,0,,,
5688,"Durban,Wax",on,0,,12.0,
5689,"Disco,Funk",on,0,,,
5690,"Cruise,232",on,0,,22.0,
5691,"Create,310",on,0,,,
5692,"Red,Wreck",on,0,,,
5693,"Plum,Cake",on,0,,,
5694,"Phresh,AF",on,0,,,
5695,"NW,Frozen",on,0,,,
5696,Clemscendo,on,0,,,
5697,"Charge,508",on,0,,,
5698,"Aspen,Haze",on,0,,,
5699,"AC,Tsunami",on,0,,19.0,
5700,"Rama,Mama",Hybrid,0,,,
5701,"Jolly,Bean",Hybrid,0,,,
5702,"Redvine,Jackie",Hybrid,0,,,
5703,Marmadon,Hybrid,0,,,
5704,"Swift,River,Valley,Kush",Hybrid,0,,,
5705,Pruno,Hybrid,0,,,
5706,"Peppermint,Shields",Hybrid,0,,,
5707,"The,Cookie,Jar",Hybrid,0,,,
5708,"Alpha,Centauri",Hybrid,0,,,
5709,Orellium,Sativa,0,,5.0,
5710,Unobomb,Hybrid,0,,16.0,
5711,"Bay,Pie",Hybrid,0,,14.0,
5712,"Evergreen,Berry",Hybrid,0,,12.0,
5713,"Gravenstein,Tangerine",Hybrid,0,,17.0,
5714,Durbert,Hybrid,0,,19.0,
5715,"Planet,X",Indica,0,,,
5716,"Agent,Lemon",Hybrid,0,,,
5717,Euphurkle,Indica,0,,,
5718,"Thick,Wicket",Hybrid,0,,18.0,
5719,"Hawaiian,Mandarin",Hybrid,0,,,
5720,"Triangle,Biscotti",on,0,,28.0,
5721,"Sunshine,Lemonade",on,0,,19.0,
5722,"Sundea,Supreme,#9",on,0,,,
5723,"Strawmelon,Sundae",on,0,,,
5724,"Strawberry,Suckle",on,0,,,
5725,"Spirit,In,The,Sky",on,0,,18.0,
5726,"Sherb,Cookies,Wax",on,0,,,
5727,"Punches,and,Cream",on,0,,,
5728,"Obi-Wan,Ke,Doobie",on,0,,,
5729,"Lemon,Brulee,#419",on,0,,19.0,
5730,"Huckleberry,Burst",on,0,,17.0,
5731,"Essential,Release",on,0,,,
5732,"Blueberry,Hash,OG",on,0,,,
5733,"Aliens,vs,Cowboys",on,0,,,
5734,"Watermelon,Grape",on,0,,12.0,
5735,"Strawberry,Widow",on,0,,,
5736,"Strawberry,Tonic",on,0,,12.0,
5737,"Strawberry,Basil",on,0,,,
5738,"San,Diego,Banana",on,0,,,
5739,"Pakistani,Purple",on,0,,,
5740,"Lavender,Trinity",on,0,,21.0,
5741,"Head,Master,Kush",on,0,,19.0,
5742,"Churchill,Cherry",on,0,,,
5743,"Cherry,Kineapple",on,0,,,
5744,"Chem,Sour,Diesel",on,0,,18.0,
5745,"Blue,Russian,Ice",on,0,,,
5746,"Blackberry,Jones",on,0,,,
5747,"Weekend,Warrior",on,0,,,
5748,"Washington,Glue",on,0,,,
5749,"Strawberry,Fire",on,0,,16.0,
5750,"Spring,Solstice",on,0,,,
5751,"Sky,Blue,Diesel",on,0,,,
5752,"Shooter,McGavin",on,0,,,
5753,"Rainbow,Lime,OG",on,0,,,
5754,"Rain,City,Purps",on,0,,,
5755,"Queen,Mary,Gogi",on,0,,,
5756,"Lemon,Hash,Glue",on,0,,,
5757,"Heisenburg,Kush",on,0,,16.0,
5758,"Grape,Raspberry",on,0,,,
5759,"Electric,Velvet",Hybrid,0,,19.0,
5760,"Peppermint,Shields",Hybrid,0,,,
5761,"The,Cookie,Jar",Hybrid,0,,,
5762,"Apricot,Helix,Orange,Tahoe",on,0,,,
5763,"Nacho's,Purple,Nightmare",on,0,,,
5764,"Blueberry,Sugar,Cookies",on,0,,,
5765,"Platinum,Punch,Delight",on,0,,15.0,
5766,"Frozen,Inferno,Crumble",on,0,,,
5767,"Chem,Valley,Bubblefunk",on,0,,,
5768,"Vanilla,Durban,Poison",on,0,,,
5769,"Sour,Hashplant",Hybrid,0,,6.0,
5770,"Amnesia,Sour,Diesel",Hybrid,0,,19.0,
5771,"Jolly,Bean",Hybrid,0,,,
5772,"Redvine,Jackie",Hybrid,0,,,
5773,Marmadon,Hybrid,0,,,
5774,"Swift,River,Valley,Kush",Hybrid,0,,,
5775,"CBD,God",Hybrid,0,,5.0,
5776,"Ethereal,OG",Hybrid,0,,24.0,
5777,"Oaxacan,Quirkle",Hybrid,0,,20.0,
5778,"Pink,Prosecco",Hybrid,0,,19.0,
5779,"Princess,Vortex",Hybrid,0,,19.0,
5780,"Khyber,Kush,#1",Hybrid,0,,,
5781,"Tirich,Mir",Hybrid,0,,17.0,
5782,OGmatic,Hybrid,0,,20.0,
5783,"Space,Oddity",Hybrid,0,,18.0,
5784,"Blewett,Pass,Blue",Hybrid,0,,,
5785,"CBD,Bomb",Hybrid,0,,21.0,
5786,"Bumble,Kat",Hybrid,0,,,
5787,"Rama,Mama",Hybrid,0,,,
5788,"Thick,Wicket",Hybrid,0,,18.0,
5789,"Hawaiian,Mandarin",Hybrid,0,,,
5790,"Calm,101",Hybrid,0,,24.0,
5791,"Lucid,Ripper",Hybrid,0,,,
5792,"LA,Soda",Hybrid,0,,14.0,
5793,"Quantum,Hammer",Hybrid,0,,17.0,
5794,"Grape,Tahoe,OG",Hybrid,0,,27.0,
5795,"1:1,Punchinella",Hybrid,0,,,
5796,Egoloss,Hybrid,0,,16.0,
5797,"Golden,Temple,Kush",on,0,,,
5798,"Blackberry,&,Lemon",on,0,,14.0,
5799,"Black,Cherry,Cider",on,0,,28.0,
5800,"Wicked,Stepsister",on,0,,17.0,
5801,"Triangle,Biscotti",on,0,,28.0,
5802,"Sunshine,Lemonade",on,0,,19.0,
5803,"Sundea,Supreme,#9",on,0,,,
5804,"Strawmelon,Sundae",on,0,,,
5805,"Strawberry,Suckle",on,0,,,
5806,"Spirit,In,The,Sky",on,0,,18.0,
5807,"Sherb,Cookies,Wax",on,0,,,
5808,"Punches,and,Cream",on,0,,,
5809,"Obi-Wan,Ke,Doobie",on,0,,,
5810,"Lemon,Brulee,#419",on,0,,19.0,
5811,"Huckleberry,Burst",on,0,,17.0,
5812,"Essential,Release",on,0,,,
5813,"Blueberry,Hash,OG",on,0,,,
5814,"Aliens,vs,Cowboys",on,0,,,
5815,"Watermelon,Grape",on,0,,12.0,
5816,"Strawberry,Widow",on,0,,,
5817,"Strawberry,Tonic",on,0,,12.0,
5818,"Strawberry,Basil",on,0,,,
5819,"San,Diego,Banana",on,0,,,
5820,"Gasoline,Zest",on,0,,27.0,
5821,"Larry's,Grapes",on,0,,,
5822,"Grape,Triangle",on,0,,,
5823,"Golden,Bearies",on,0,,22.0,
5824,"Eagle,Cookies",on,0,,17.0,
5825,"Desert,Sorbet",on,0,,,
5826,"Desert,Lemons",on,0,,,
5827,"Chocolate,Grape,Disel",on,0,,,
5828,"Triple,Tangie,Banana",on,0,,,
5829,"Tango,Wild,Nightmare",on,0,,,
5830,"Platinum,Punch,Remix",on,0,,24.0,
5831,"Napoleon,Blown,Apart",on,0,,,
5832,"Methow,Mountain,Mist",on,0,,14.0,
5833,"Experimental,Cookies",on,0,,,
5834,"Blueberry,Grape,Kush",on,0,,,
5835,"Triangle,Reunion,OG",on,0,,,
5836,"Strawberry,Sunshine",on,0,,,
5837,"Strawberry,Guava,#7",on,0,,25.0,
5838,"Sour,Blue,Raspberry",on,0,,,
5839,"Blue,Barrel,Og",on,0,,,
5840,"Blizzard,Berry",on,0,,,
5841,"Airborne,Skunk",on,0,,,
5842,"Uranian,V2,#3",on,0,,,
5843,"Twised,Frozay",on,0,,,
5844,"The,Pink,Goat",on,0,,,
5845,"Violet,Phyre",on,0,,7.0,
5846,"Tropsanto,#6",on,0,,25.0,
5847,"Tropic,Twist",on,0,,,
5848,"Tainted,Love",on,0,,,
5849,"Sweet,Pucker",on,0,,,
5850,"Super,Ripper",on,0,,22.0,
5851,"Special,Chem",on,0,,,
5852,"Recon,Gelato",on,0,,,
5853,"Pine,Tree,OG",on,0,,,
5854,"Papaya,Hills",on,0,,,
5855,"Ninja,Le,Pew",on,0,,,
5856,"Muskmelon,OG",on,0,,,
5857,"Lemon,Spirit",on,0,,,
5858,"Lemon,Sphinx",on,0,,,
5859,"Kosher,Berry",on,0,,20.0,
5860,"Jack's,Grape",on,0,,14.0,
5861,"Holy,Gorilla",on,0,,,
5862,"Cali,Mandarina",on,0,,9.0,
5863,"Chem,5",on,0,,22.0,
5864,BRZRKR,on,0,,,
5865,Bonzai,on,0,,,
5866,A.S.S.,on,0,,,
5867,Slyfi,on,0,,,
5868,Gerol,on,0,,,
5869,"Big,P",on,0,,24.0,
5870,Raft,on,0,,,
5871,"Big,Lime",on,0,,,
5872,Andomeda,on,0,,,
5873,Airborne,on,0,,,
5874,Tollete,on,0,,,
5875,"Sun,Tea",on,0,,,
5876,"Star,Ox",on,0,,18.0,
5877,"Sno,Gee",on,0,,,
5878,SCxKM11,on,0,,21.0,
5879,Flodawg,on,0,,,
5880,"Cherry,Kiss",Hybrid,0,,,
5881,Copacabana,Hybrid,0,,,
5882,"Fast,Caramelic",Hybrid,0,,,
5883,"Amnesia,Flash",Hybrid,0,,,
5884,"Anesia,Scout,Cookies",Hybrid,0,,,
5885,R.K.S.,Hybrid,0,,,
5886,"Proper,PHO,Shatter",Sativa,0,,,
5887,"Buddha,Vesta",Hybrid,0,,,
5888,"Early,Queen",Hybrid,0,,,
5889,Medikit,Sativa,0,,,
5890,"Beckwourth,Bud",Indica,0,,,
5891,"Superb,OG",Hybrid,0,,20.0,
5892,"Fast,and,Vast",Hybrid,0,,,
5893,"Kush,Crepes",Hybrid,0,,,
5894,"BC,King,Haze",Hybrid,0,,,"British,Columbia,King,Haze"
5895,"Valley,Breeze",Indica,0,,,
5896,"Bagota,Berry",Hybrid,0,,,
5897,"Purple,SFV",Hybrid,0,,,"Purple,San,Fernando,Valley"
5898,"Happy,Hiker",Sativa,0,,,"Happy,Hiker,Haze"
5899,Ectoplasm,Hybrid,0,,,Ektoplasm
5900,"Dream,Dog",Hybrid,0,,21.0,"Dream,Dog,Kush"
5901,"Urkle,Berry",Hybrid,0,,13.0,"Urkleberry,,Urkle,Berry,II"
5902,"OG,Krypt,Melon",Hybrid,0,,16.0,"Krypt,OG,Melon"
5903,"Pope,Von,Alien",Hybrid,0,,,"Pope,Von,Dank,,Pope"
5904,"Glory,Days",Hybrid,0,,21.0,"Glory,Daze"
5905,"Bubba,Fish",Hybrid,0,,21.0,MDK
5906,Firehouse,Hybrid,0,,20.0,"Firehouse,OG"
5907,"Buddha's,Dream",Hybrid,0,,,
5908,"Mt.,Hood",Hybrid,0,,15.0,"Mount,Hood"
5909,"Orange,Noble",Hybrid,0,,,
5910,"Can't,Touch,This",Hybrid,0,,,
5911,"M-Con,Glue",Indica,0,,,
5912,Castle,Hybrid,0,,,
5913,"Sweet,Rainbow",Hybrid,0,,,
5914,Decent,Hybrid,0,,,
5915,"Berry,Baoxom",Hybrid,0,,,
5916,Skidmarx,Hybrid,0,,,
5917,"Melon,Rind",Hybrid,0,,23.0,
5918,"Chocolate,Eruption",Hybrid,0,,,
5919,"Pacific,Pineapple",Hybrid,0,,16.0,
5920,"Pike,Place,Purps",Hybrid,0,,,
5921,"Sausage,Berry",Hybrid,0,,,
5922,"Thai,Pearl",Hybrid,0,,25.0,
5923,"Snake,Venom",Hybrid,0,,,
5924,"Chem,Fire",Hybrid,0,,20.0,
5925,"Canis,Majoris",Hybrid,0,,16.0,
5926,"Iron,Lotus",Indica,0,,22.0,
5927,"Fuego,Verde",on,0,,,
5928,"Formula,Won",on,0,,,
5929,"Flying,Bobo",on,0,,,
5930,"David,Lemon",on,0,,18.0,
5931,"Cliff,Racer",on,0,,20.0,
5932,"Clem,Breath",on,0,,27.0,
5933,"405,Cookies",on,0,,19.0,
5934,"White,Tang",on,0,,22.0,
5935,Thunderbud,on,0,,18.0,
5936,"Sweet,Gold",on,0,,19.0,
5937,"Strange,OG",on,0,,22.0,
5938,"Space,Gold",on,0,,20.0,
5939,"Skunk,Chem",on,0,,20.0,
5940,"Cactus,Fruit",on,0,,,
5941,"Bubbles,Gift",on,0,,,
5942,"Blue,Z,Girls",on,0,,,
5943,"Bingo,Pajama",on,0,,,
5944,"White,Tang",on,0,,22.0,
5945,Thunderbud,on,0,,18.0,
5946,"Sweet,Gold",on,0,,19.0,
5947,"Strange,OG",on,0,,22.0,
5948,"Space,Gold",on,0,,20.0,
5949,"Skunk,Chem",on,0,,20.0,
5950,"Aspen,Haze",on,0,,,
5951,"AC,Tsunami",on,0,,19.0,
5952,Tangerade,on,0,,,
5953,"Tahoe,Sap",on,0,,19.0,
5954,"Summer,OG",on,0,,,
5955,Spacewalk,on,0,,8.0,
5956,"Space,Rip",on,0,,19.0,
5957,"Sour,Cyan",on,0,,,
5958,"Sour,Beer",on,0,,22.0,
5959,"Snow,Daze",on,0,,13.0,
5960,"Skunk,Gun",on,0,,19.0,
5961,"Salmon,OG",on,0,,,
5962,"Red,Wreck",on,0,,,
5963,"Sticky,Snax",on,0,,16.0,
5964,"Purple,Yoda",on,0,,17.0,
5965,"Psycho,Dawg",on,0,,,
5966,"Power,Wreck",on,0,,22.0,
5967,"Orange,Tide",on,0,,,
5968,"Lucid,Lemon",on,0,,,
5969,"Lemon,Crema",on,0,,19.0,
5970,"L'Oca,Lemon",on,0,Aroused,,
5971,"Krypt,Melon",on,0,,16.0,
5972,"Kandy,Crack",on,0,,,
5973,"Hamma,Hamma",on,0,,,
5974,"Grape,Train",on,0,,,
5975,"Gelato,Noir",on,0,,,
5976,"Fuego,Verde",on,0,,,
5977,"Formula,Won",on,0,,,
5978,"Flying,Bobo",on,0,,,
5979,"Pine,Candy",on,0,,20.0,
5980,"Patty,Cake",on,0,,,
5981,"Panda,Face",on,0,,,
5982,"Ogre,Crash",on,0,,,
5983,"Ghost,Tange,Haze",Hybrid,0,,,
5984,"Tonics,Web",Indica,0,,,
5985,"F-Cut,OG",Hybrid,0,,,
5986,"Willie,Cheesie",Hybrid,0,,16.0,
5987,"Granddaddy,Wonder",Hybrid,0,,,
5988,"Egyptian,Royalty,#1",Indica,0,,,
5989,Lifestar,Hybrid,0,,,
5990,"Royal,Salute",Sativa,0,,16.0,
5991,Stashsquatch,Hybrid,0,,,
5992,"F'n,louZER",Indica,0,,,
5993,"Buzz,Bomb",Sativa,0,,,
5994,"Power,Purps",Hybrid,0,,24.0,
5995,"Sunlight,Skunk",Hybrid,0,,,
5996,Hammershark,Hybrid,0,,,
5997,"Starlet,Kush",Hybrid,0,,,
5998,"IFC,OG",Indica,0,,,
5999,"Burning,Desire",Hybrid,0,,,
6000,"Warda“reek”n,OG",Hybrid,0,,,
6001,Rectangle,Hybrid,0,,,
6002,"Somango,Widow",Hybrid,0,,19.0,
6003,"West,Coast,Willie",Hybrid,0,,20.0,
6004,Ivan,Hybrid,0,,26.0,
